#this file contains all the header lines of the file dmel-all-gene-r4.3.fasta
>FBgn0052100 type=gene; loc=3L:12241499..12243147; ID=FBgn0052100; name=CG32100; 
>FBgn0031365 type=gene; loc=2L:complement(1758286..1759078); ID=FBgn0031365; name=CG17650; 
>FBgn0039059 type=gene; loc=3R:complement(18986353..18987040); ID=FBgn0039059; name=CG13829; 
>FBgn0032749 type=gene; loc=2L:19055576..19058978; ID=FBgn0032749; name=CG10493; 
>FBgn0005664 type=gene; loc=2L:11944141..11946805; ID=FBgn0005664; name=Cry; 
>FBgn0011573 type=gene; loc=3L:1778958..1780839; ID=FBgn0011573; name=Cdc37; 
>FBgn0011289 type=gene; loc=3R:23076834..23082186; ID=FBgn0011289; name=TfIIA-L; 
>FBgn0010406 type=gene; loc=3L:7944540..7946396; ID=FBgn0010406; name=RNaseX25; 
>FBgn0040931 type=gene; loc=X:complement(9004729..9005206); ID=FBgn0040931; name=CG9034; 
>FBgn0050320 type=gene; loc=2R:complement(5988229..5989083); ID=FBgn0050320; name=CG30320; 
>FBgn0013767 type=gene; loc=3R:10140658..10141439; ID=FBgn0013767; name=Crz; 
>FBgn0031244 type=gene; loc=2L:complement(281970..283281); ID=FBgn0031244; name=CG11601; 
>FBgn0004394 type=gene; loc=2L:12657829..12686313; ID=FBgn0004394; name=pdm2; 
>FBgn0035398 type=gene; loc=3L:complement(3074517..3090488); ID=FBgn0035398; name=CG1869; 
>FBgn0034312 type=gene; loc=2R:13688534..13689553; ID=FBgn0034312; name=CG10916; 
>FBgn0032535 type=gene; loc=2L:13909640..13911640; ID=FBgn0032535; name=Ance-2; 
>FBgn0011576 type=gene; loc=X:2033047..2034890; ID=FBgn0011576; name=Cyp4d2; 
>FBgn0053438 type=gene; loc=2R:complement(15249635..15249769); ID=FBgn0053438; name=5SrRNA:CR33438; 
>FBgn0035870 type=gene; loc=3L:complement(8279283..8280936); ID=FBgn0035870; name=Gr66a; 
>FBgn0038949 type=gene; loc=3R:18188643..18190306; ID=FBgn0038949; name=CG7071; 
>FBgn0051875 type=gene; loc=2L:complement(9995561..9996572); ID=FBgn0051875; name=CG31875; 
>FBgn0038330 type=gene; loc=3R:complement(11193658..11195656); ID=FBgn0038330; name=CG14868; 
>FBgn0050099 type=gene; loc=2R:complement(11803134..11803787); ID=FBgn0050099; name=CG30099; 
>FBgn0032898 type=gene; loc=2L:complement(20850140..20851368); ID=FBgn0032898; name=CR9337; 
>FBgn0031848 type=gene; loc=2L:complement(6676729..6677606); ID=FBgn0031848; name=CG11329; 
>FBgn0031280 type=gene; loc=2L:811632..813389; ID=FBgn0031280; name=CG3561; 
>FBgn0040658 type=gene; loc=2R:18177182..18177847; ID=FBgn0040658; name=CG13516; 
>FBgn0011890 type=gene; loc=2R:complement(1678884..1678956); ID=FBgn0011890; name=tRNA:K2:42Ad; 
>FBgn0052104 type=gene; loc=3L:complement(12367750..12373238); ID=FBgn0052104; name=CG32104; 
>FBgn0043457 type=gene; loc=3R:16383652..16385482; ID=FBgn0043457; name=CG5180; 
>FBgn0037906 type=gene; loc=3R:complement(7278563..7283742); ID=FBgn0037906; name=PGRP-LB; 
>FBgn0050477 type=gene; loc=2R:10157355..10158008; ID=FBgn0050477; name=CG30477; 
>FBgn0032185 type=gene; loc=2L:10124055..10125631; ID=FBgn0032185; name=CG12441; 
>FBgn0053554 type=gene; loc=2R:complement(685389..758399); ID=FBgn0053554; name=Nipped-A; 
>FBgn0000181 type=gene; loc=2R:8386144..8388010; ID=FBgn0000181; name=bic; 
>FBgn0035581 type=gene; loc=3L:4842307..4876138; ID=FBgn0035581; name=CG17150; 
>FBgn0053462 type=gene; loc=2R:11211683..11212777; ID=FBgn0053462; name=CG33462; 
>FBgn0039779 type=gene; loc=3R:26315798..26317724; ID=FBgn0039779; name=PH4alphaSG2; 
>FBgn0034433 type=gene; loc=2R:complement(14822303..14825555); ID=FBgn0034433; name=endoB; 
>FBgn0033257 type=gene; loc=2R:3603511..3608758; ID=FBgn0033257; name=CG8713; 
>FBgn0004034 type=gene; loc=X:213331..218067; ID=FBgn0004034; name=y; 
>FBgn0036182 type=gene; loc=3L:complement(11594480..11598328); ID=FBgn0036182; name=CG6084; 
>FBgn0039830 type=gene; loc=3R:complement(27041864..27045357); ID=FBgn0039830; name=CG1746; 
>FBgn0050375 type=gene; loc=2R:complement(3777695..3779095); ID=FBgn0050375; name=CG30375; 
>FBgn0013705 type=gene; loc=dmel_mitochondrion_genome:6184..6251; ID=FBgn0013705; name=mt:tRNA:S:AGY; 
>FBgn0037753 type=gene; loc=3R:5607171..5608479; ID=FBgn0037753; name=CG12947; 
>FBgn0041164 type=gene; loc=3L:3444855..3449846; ID=FBgn0041164; name=armi; 
>FBgn0051698 type=gene; loc=2L:complement(3173270..3173826); ID=FBgn0051698; name=CG31698; 
>FBgn0037822 type=gene; loc=3R:6522365..6524698; ID=FBgn0037822; name=CG14683; 
>FBgn0053406 type=gene; loc=2R:complement(15261437..15261571); ID=FBgn0053406; name=5SrRNA:CR33406; 
>FBgn0034816 type=gene; loc=2R:18582669..18584458; ID=FBgn0034816; name=CG3085; 
>FBgn0020277 type=gene; loc=3L:complement(19569656..19571349); ID=FBgn0020277; name=lush; 
>FBgn0040732 type=gene; loc=2R:complement(15015157..15016159); ID=FBgn0040732; name=CG16926; 
>FBgn0013305 type=gene; loc=2R:complement(8392998..8395730); ID=FBgn0013305; name=Nmda1; 
>FBgn0051446 type=gene; loc=3R:11518811..11519920; ID=FBgn0051446; name=CG31446; 
>FBgn0053868 type=gene; loc=2L:complement(21525275..21525829); ID=FBgn0053868; name=His2B:CG33868; 
>FBgn0020379 type=gene; loc=3R:complement(6188233..6203790); ID=FBgn0020379; name=Rfx; 
>FBgn0034590 type=gene; loc=2R:complement(16637045..16650144); ID=FBgn0034590; name=Magi; 
>FBgn0030307 type=gene; loc=X:complement(11331987..11336741); ID=FBgn0030307; name=CG33235; 
>FBgn0036678 type=gene; loc=3L:complement(16893636..16900791); ID=FBgn0036678; name=CG11905; 
>FBgn0031135 type=gene; loc=X:20682994..20686018; ID=FBgn0031135; name=CG11235; 
>FBgn0034578 type=gene; loc=2R:complement(16567481..16568050); ID=FBgn0034578; name=CG15653; 
>FBgn0033139 type=gene; loc=2R:2576306..2577808; ID=FBgn0033139; name=Tsp42Er; 
>FBgn0040778 type=gene; loc=2R:complement(3578422..3579465); ID=FBgn0040778; name=CG17977; 
>FBgn0036267 type=gene; loc=3L:complement(12180176..12183287); ID=FBgn0036267; name=CG17144; 
>FBgn0037553 type=gene; loc=3R:4045891..4047889; ID=FBgn0037553; name=CG18249; 
>FBgn0037700 type=gene; loc=3R:5330382..5331588; ID=FBgn0037700; name=CG8149; 
>FBgn0036215 type=gene; loc=3L:complement(11825653..11829141); ID=FBgn0036215; name=CG5917; 
>FBgn0034911 type=gene; loc=2R:19337596..19344940; ID=FBgn0034911; name=CG5549; 
>FBgn0029658 type=gene; loc=X:complement(3291244..3291923); ID=FBgn0029658; name=CG14269; 
>FBgn0062449 type=gene; loc=2R:7207203..7211360; ID=FBgn0062449; name=CG13197; 
>FBgn0035742 type=gene; loc=3L:complement(7101860..7102207); ID=FBgn0035742; name=CG8629; 
>FBgn0036718 type=gene; loc=3L:complement(17387039..17390471); ID=FBgn0036718; name=CG3885; 
>FBgn0023214 type=gene; loc=2R:complement(14182384..14188395); ID=FBgn0023214; name=edl; 
>FBgn0037238 type=gene; loc=3R:185510..192577; ID=FBgn0037238; name=CG1090; 
>FBgn0050282 type=gene; loc=2R:complement(16996661..16999431); ID=FBgn0050282; name=CG30282; 
>FBgn0026398 type=gene; loc=2L:1520613..1522151; ID=FBgn0026398; name=Or22a; 
>FBgn0050325 type=gene; loc=2R:complement(13392468..13394720); ID=FBgn0050325; name=CG30325; 
>FBgn0031103 type=gene; loc=X:complement(20186439..20187198); ID=FBgn0031103; name=CG12679; 
>FBgn0002552 type=gene; loc=2R:4426341..4430047; ID=FBgn0002552; name=lin; 
>FBgn0051802 type=gene; loc=2L:complement(18204343..18205166); ID=FBgn0051802; name=CG31802; 
>FBgn0005677 type=gene; loc=2L:complement(16462439..16481913); ID=FBgn0005677; name=dac; 
>FBgn0022361 type=gene; loc=4:578232..586186; ID=FBgn0022361; name=Pur-alpha; 
>FBgn0051266 type=gene; loc=3R:12958416..12959436; ID=FBgn0051266; name=CG31266; 
>FBgn0033922 type=gene; loc=2R:9840689..9844681; ID=FBgn0033922; name=CG13942; 
>FBgn0027611 type=gene; loc=2L:10457656..10462475; ID=FBgn0027611; name=CG6206; 
>FBgn0003961 type=gene; loc=2L:7780085..7781434; ID=FBgn0003961; name=Uro; 
>FBgn0053415 type=gene; loc=2R:complement(15258116..15258250); ID=FBgn0053415; name=5SrRNA:CR33415; 
>FBgn0030530 type=gene; loc=X:complement(13660259..13664196); ID=FBgn0030530; name=CG11063; 
>FBgn0053894 type=gene; loc=2L:complement(21460188..21460742); ID=FBgn0053894; name=His2B:CG33894; 
>FBgn0032800 type=gene; loc=2L:19522615..19528921; ID=FBgn0032800; name=CG10137; 
>FBgn0053170 type=gene; loc=3L:22799327..22801389; ID=FBgn0053170; name=CG33170; 
>FBgn0035909 type=gene; loc=3L:8508899..8511965; ID=FBgn0035909; name=ergic53; 
>FBgn0051636 type=gene; loc=2L:complement(6656670..6657738); ID=FBgn0051636; name=CG31636; 
>FBgn0025698 type=gene; loc=2R:19415728..19432696; ID=FBgn0025698; name=CG5594; 
>FBgn0037296 type=gene; loc=3R:complement(1043467..1045168); ID=FBgn0037296; name=CG12161; 
>FBgn0035754 type=gene; loc=3L:complement(7223476..7224470); ID=FBgn0035754; name=MED4; 
>FBgn0027579 type=gene; loc=3R:23750915..23758844; ID=FBgn0027579; name=CG5508; 
>FBgn0003386 type=gene; loc=2L:3718187..3727587; ID=FBgn0003386; name=Shaw; 
>FBgn0035621 type=gene; loc=3L:complement(5572504..5573636); ID=FBgn0035621; name=CG10591; 
>FBgn0038736 type=gene; loc=3R:complement(15680162..15683516); ID=FBgn0038736; name=ire-1; 
>FBgn0051432 type=gene; loc=3R:complement(8148285..8148356); ID=FBgn0051432; name=CR31432; 
>FBgn0004399 type=gene; loc=2R:6069717..6128068; ID=FBgn0004399; name=psq; 
>FBgn0053355 type=gene; loc=2R:complement(15280272..15280406); ID=FBgn0053355; name=5SrRNA:CR33355; 
>FBgn0033133 type=gene; loc=2R:2554845..2556344; ID=FBgn0033133; name=Tsp42Ek; 
>FBgn0017572 type=gene; loc=3L:complement(16578477..16580731); ID=FBgn0017572; name=Mo25; 
>FBgn0035578 type=gene; loc=3L:complement(4818926..4819589); ID=FBgn0035578; name=CG13707; 
>FBgn0015929 type=gene; loc=2R:complement(3008514..3011687); ID=FBgn0015929; name=dpa; 
>FBgn0037004 type=gene; loc=3L:20438027..20439541; ID=FBgn0037004; name=CG17637; 
>FBgn0053387 type=gene; loc=2R:complement(15268421..15268555); ID=FBgn0053387; name=5SrRNA:CR33387; 
>FBgn0032763 type=gene; loc=2L:complement(19175678..19177631); ID=FBgn0032763; name=CG17568; 
>FBgn0032724 type=gene; loc=2L:18944826..18946907; ID=FBgn0032724; name=CG10428; 
>FBgn0001560 type=gene; loc=X:complement(20691666..20693302); ID=FBgn0001560; name=l(1)19Ec; 
>FBgn0011960 type=gene; loc=3R:complement(3966449..3966521); ID=FBgn0011960; name=tRNA:R2:84Fb; 
>FBgn0026320 type=gene; loc=3L:14934606..14935576; ID=FBgn0026320; name=Tom; 
>FBgn0052066 type=gene; loc=3L:complement(10614340..10634960); ID=FBgn0052066; name=CG32066; 
>FBgn0015574 type=gene; loc=3R:complement(3350286..3354499); ID=FBgn0015574; name=alpha-Est6; 
>FBgn0030606 type=gene; loc=X:complement(14899379..14900323); ID=FBgn0030606; name=CG9053; 
>FBgn0065047 type=gene; loc=2R:12660517..12660689; ID=FBgn0065047; name=snoRNA:U3:54Ab; 
>FBgn0039512 type=gene; loc=3R:23166344..23166994; ID=FBgn0039512; name=CG14264; 
>FBgn0035823 type=gene; loc=3L:7868827..7869961; ID=FBgn0035823; name=CG8277; 
>FBgn0039305 type=gene; loc=3R:21088465..21089015; ID=FBgn0039305; name=CG11858; 
>FBgn0030035 type=gene; loc=X:complement(8249773..8252522); ID=FBgn0030035; name=CG11190; 
>FBgn0036229 type=gene; loc=3L:11928033..11930731; ID=FBgn0036229; name=CG7248; 
>FBgn0035569 type=gene; loc=3L:complement(4675096..4675586); ID=FBgn0035569; name=CG15876; 
>FBgn0027889 type=gene; loc=3R:complement(22690327..22692529); ID=FBgn0027889; name=ball; 
>FBgn0011867 type=gene; loc=2R:12482871..12482941; ID=FBgn0011867; name=tRNA:G3:53E; 
>FBgn0027589 type=gene; loc=2R:complement(5278175..5318678); ID=FBgn0027589; name=CG1688; 
>FBgn0036495 type=gene; loc=3L:15373108..15373490; ID=FBgn0036495; name=CG33259; 
>FBgn0039570 type=gene; loc=3R:23873296..23911498; ID=FBgn0039570; name=CG12870; 
>FBgn0011802 type=gene; loc=3L:complement(10433565..10437046); ID=FBgn0011802; name=Dhh1; 
>FBgn0040870 type=gene; loc=X:13903478..13903666; ID=FBgn0040870; name=CG12454; 
>FBgn0051054 type=gene; loc=3R:23786492..23787198; ID=FBgn0051054; name=CG31054; 
>FBgn0038667 type=gene; loc=3R:complement(14808678..14809370); ID=FBgn0038667; name=CG5454; 
>FBgn0036875 type=gene; loc=3L:complement(19457675..19461960); ID=FBgn0036875; name=CG9449; 
>FBgn0053220 type=gene; loc=X:3915559..3921189; ID=FBgn0053220; name=CG33220; 
>FBgn0052523 type=gene; loc=X:21028580..21029435; ID=FBgn0052523; name=CG32523; 
>FBgn0004657 type=gene; loc=X:7906883..7915473; ID=FBgn0004657; name=mys; 
>FBgn0016919 type=gene; loc=2L:complement(21566001..21576948); ID=FBgn0016919; name=nompB; 
>FBgn0043002 type=gene; loc=2L:8437411..8442352; ID=FBgn0043002; name=Chrac-14; 
>FBgn0042175 type=gene; loc=2L:complement(20444650..20446675); ID=FBgn0042175; name=CG18858; 
>FBgn0036310 type=gene; loc=3L:complement(12752875..12754968); ID=FBgn0036310; name=CG10969; 
>FBgn0028622 type=gene; loc=2R:complement(16077898..16096991); ID=FBgn0028622; name=l(2)05510; 
>FBgn0024909 type=gene; loc=3R:3733055..3735445; ID=FBgn0024909; name=Taf7; 
>FBgn0037409 type=gene; loc=3R:2024535..2033403; ID=FBgn0037409; name=CG15589; 
>FBgn0031403 type=gene; loc=2L:complement(2225798..2226840); ID=FBgn0031403; name=CG15387; 
>FBgn0050281 type=gene; loc=2R:17622579..17623772; ID=FBgn0050281; name=CG30281; 
>FBgn0020623 type=gene; loc=2R:19195758..19198194; ID=FBgn0020623; name=Pal; 
>FBgn0032388 type=gene; loc=2L:complement(11984319..11988035); ID=FBgn0032388; name=CG6686; 
>FBgn0028569 type=gene; loc=2L:19006925..19007272; ID=FBgn0028569; name=robl37BC; 
>FBgn0029529 type=gene; loc=X:complement(477536..478029); ID=FBgn0029529; name=CG13365; 
>FBgn0031708 type=gene; loc=2L:complement(5518893..5519889); ID=FBgn0031708; name=CG7382; 
>FBgn0039827 type=gene; loc=3R:27022640..27029450; ID=FBgn0039827; name=CG1544; 
>FBgn0050463 type=gene; loc=2R:complement(12188324..12246247); ID=FBgn0050463; name=CG30463; 
>FBgn0030356 type=gene; loc=X:complement(11751743..11752615); ID=FBgn0030356; name=CR32661; 
>FBgn0051530 type=gene; loc=3R:complement(576129..598807); ID=FBgn0051530; name=CG31530; 
>FBgn0031703 type=gene; loc=2L:complement(5339225..5342349); ID=FBgn0031703; name=CG12512; 
>FBgn0002629 type=gene; loc=3R:complement(21849757..21850215); ID=FBgn0002629; name=m4; 
>FBgn0038221 type=gene; loc=3R:10128178..10130132; ID=FBgn0038221; name=CG3259; 
>FBgn0038435 type=gene; loc=3R:12299092..12301095; ID=FBgn0038435; name=Gyc-89Da; 
>FBgn0038845 type=gene; loc=3R:complement(16830881..16832709); ID=FBgn0038845; name=CG10827; 
>FBgn0032822 type=gene; loc=2L:19788119..19788775; ID=FBgn0032822; name=CG10466; 
>FBgn0037940 type=gene; loc=3R:7537501..7538076; ID=FBgn0037940; name=CG14720; 
>FBgn0030507 type=gene; loc=X:13501960..13503232; ID=FBgn0030507; name=CG11164; 
>FBgn0026181 type=gene; loc=X:complement(16459046..16471356); ID=FBgn0026181; name=rok; 
>FBgn0052192 type=gene; loc=3L:18005576..18006311; ID=FBgn0052192; name=CG32192; 
>FBgn0027950 type=gene; loc=3R:5385487..5387255; ID=FBgn0027950; name=MBD-like; 
>FBgn0010349 type=gene; loc=3L:complement(4788215..4806580); ID=FBgn0010349; name=Dhc64C; 
>FBgn0039685 type=gene; loc=3R:complement(25541973..25542532); ID=FBgn0039685; name=Obp99b; 
>FBgn0036964 type=gene; loc=3L:complement(20229686..20230741); ID=FBgn0036964; name=CG6480; 
>FBgn0032523 type=gene; loc=2L:complement(13413861..13414516); ID=FBgn0032523; name=CG16956; 
>FBgn0029703 type=gene; loc=X:complement(4145551..4147583); ID=FBgn0029703; name=CG12692; 
>FBgn0038953 type=gene; loc=3R:18201667..18205681; ID=FBgn0038953; name=CG18596; 
>FBgn0004197 type=gene; loc=3R:complement(22997818..23019716); ID=FBgn0004197; name=Ser; 
>FBgn0029879 type=gene; loc=X:6442281..6444936; ID=FBgn0029879; name=APC7; 
>FBgn0013701 type=gene; loc=dmel_mitochondrion_genome:6119..6183; ID=FBgn0013701; name=mt:tRNA:N; 
>FBgn0051002 type=gene; loc=3R:complement(27219304..27221020); ID=FBgn0051002; name=CG31002; 
>FBgn0042179 type=gene; loc=3L:4043338..4045455; ID=FBgn0042179; name=CG18869; 
>FBgn0002534 type=gene; loc=2R:3947257..3947831; ID=FBgn0002534; name=Lcp3; 
>FBgn0053204 type=gene; loc=3R:24738609..24743998; ID=FBgn0053204; name=CG33204; 
>FBgn0030722 type=gene; loc=X:complement(15895947..15896770); ID=FBgn0030722; name=CG12395; 
>FBgn0031321 type=gene; loc=2L:1184088..1185698; ID=FBgn0031321; name=Tgt; 
>FBgn0033692 type=gene; loc=2R:7696547..7698286; ID=FBgn0033692; name=CG13176; 
>FBgn0040814 type=gene; loc=3L:13303165..13303652; ID=FBgn0040814; name=CG14113; 
>FBgn0037097 type=gene; loc=3L:complement(21472804..21473288); ID=FBgn0037097; name=CG7181; 
>FBgn0043884 type=gene; loc=3R:20057446..20075970; ID=FBgn0043884; name=mask; 
>FBgn0034056 type=gene; loc=2R:complement(11502429..11502707); ID=FBgn0034056; name=CG15699; 
>FBgn0037715 type=gene; loc=3R:complement(5397633..5399708); ID=FBgn0037715; name=CG9399; 
>FBgn0020642 type=gene; loc=3L:6118771..6119347; ID=FBgn0020642; name=Lcp65Ac; 
>FBgn0031191 type=gene; loc=X:21685800..21690857; ID=FBgn0031191; name=CG14617; 
>FBgn0026869 type=gene; loc=4:complement(565513..578064); ID=FBgn0026869; name=Thd1; 
>FBgn0035381 type=gene; loc=3L:2938295..2941065; ID=FBgn0035381; name=CG9965; 
>FBgn0044809 type=gene; loc=3R:16703458..16704164; ID=FBgn0044809; name=TotZ; 
>FBgn0029726 type=gene; loc=X:complement(4627554..4628201); ID=FBgn0029726; name=CG15471; 
>FBgn0038182 type=gene; loc=3R:9605303..9606517; ID=FBgn0038182; name=CG9288; 
>FBgn0039807 type=gene; loc=3R:complement(26700624..26701856); ID=FBgn0039807; name=CG15546; 
>FBgn0053128 type=gene; loc=2L:1494090..1495458; ID=FBgn0053128; name=CG33128; 
>FBgn0034766 type=gene; loc=2R:18210299..18210988; ID=FBgn0034766; name=Obp59a; 
>FBgn0031857 type=gene; loc=2L:complement(6760527..6770644); ID=FBgn0031857; name=CG11321; 
>FBgn0028904 type=gene; loc=2L:14104654..14106684; ID=FBgn0028904; name=CG16879; 
>FBgn0032549 type=gene; loc=2L:complement(14769743..14770872); ID=FBgn0032549; name=CG4650; 
>FBgn0034834 type=gene; loc=2R:complement(18717725..18719139); ID=FBgn0034834; name=CG3162; 
>FBgn0038511 type=gene; loc=3R:13251494..13272215; ID=FBgn0038511; name=CG5873; 
>FBgn0034476 type=gene; loc=2R:15341768..15346108; ID=FBgn0034476; name=Toll-7; 
>FBgn0002570 type=gene; loc=2R:complement(3961474..3963712); ID=FBgn0002570; name=LvpH; 
>FBgn0030890 type=gene; loc=X:complement(17912934..17922469); ID=FBgn0030890; name=CG7536; 
>FBgn0031155 type=gene; loc=X:complement(20911742..20912762); ID=FBgn0031155; name=CG15446; 
>FBgn0040229 type=gene; loc=3L:8728090..8739434; ID=FBgn0040229; name=desert; 
>FBgn0010097 type=gene; loc=2L:complement(19179886..19181638); ID=FBgn0010097; name=gammaTub37C; 
>FBgn0024912 type=gene; loc=3R:complement(2485128..2485822); ID=FBgn0024912; name=agt; 
>FBgn0020412 type=gene; loc=3L:complement(11052696..11067086); ID=FBgn0020412; name=JIL-1; 
>FBgn0052823 type=gene; loc=X:complement(20023137..20027867); ID=FBgn0052823; name=Sdic:CG32823; 
>FBgn0031691 type=gene; loc=2L:complement(5215700..5216423); ID=FBgn0031691; name=CG14034; 
>FBgn0033978 type=gene; loc=2R:10390696..10392517; ID=FBgn0033978; name=Cyp6a23; 
>FBgn0031214 type=gene; loc=2L:76302..77639; ID=FBgn0031214; name=CG11374; 
>FBgn0016794 type=gene; loc=3L:2572934..2579122; ID=FBgn0016794; name=dos; 
>FBgn0051412 type=gene; loc=3R:complement(5568775..5569151); ID=FBgn0051412; name=CG31412; 
>FBgn0033130 type=gene; loc=2R:2546940..2548771; ID=FBgn0033130; name=Tsp42Ei; 
>FBgn0023530 type=gene; loc=X:complement(1524156..1525435); ID=FBgn0023530; name=CG3740; 
>FBgn0024326 type=gene; loc=3R:complement(4473287..4476516); ID=FBgn0024326; name=Mkk4; 
>FBgn0038751 type=gene; loc=3R:15744254..15746239; ID=FBgn0038751; name=CG4770; 
>FBgn0039654 type=gene; loc=3R:25049213..25052006; ID=FBgn0039654; name=Brd8; 
>FBgn0038868 type=gene; loc=3R:17040794..17041950; ID=FBgn0038868; name=CG5862; 
>FBgn0015766 type=gene; loc=3L:complement(5540848..5551295); ID=FBgn0015766; name=Msr-110; 
>FBgn0029902 type=gene; loc=X:complement(6645017..6645487); ID=FBgn0029902; name=CG14436; 
>FBgn0036440 type=gene; loc=3L:complement(14662572..14666937); ID=FBgn0036440; name=CG17177; 
>FBgn0033736 type=gene; loc=2R:complement(7942789..7943768); ID=FBgn0033736; name=CG13154; 
>FBgn0030724 type=gene; loc=X:complement(15904299..15907503); ID=FBgn0030724; name=Nipsnap; 
>FBgn0036548 type=gene; loc=3L:complement(15926067..15933115); ID=FBgn0036548; name=CG5931; 
>FBgn0032218 type=gene; loc=2L:complement(10317494..10321800); ID=FBgn0032218; name=CG5381; 
>FBgn0035667 type=gene; loc=3L:complement(6027531..6028373); ID=FBgn0035667; name=Jon65Ai; 
>FBgn0002778 type=gene; loc=3L:14950374..14956929; ID=FBgn0002778; name=mnd; 
>FBgn0033548 type=gene; loc=2R:complement(6326459..6326797); ID=FBgn0033548; name=CG7637; 
>FBgn0031062 type=gene; loc=X:19538097..19540279; ID=FBgn0031062; name=CG14230; 
>FBgn0035997 type=gene; loc=3L:complement(9426977..9430203); ID=FBgn0035997; name=phol; 
>FBgn0029936 type=gene; loc=X:complement(6947786..6949734); ID=FBgn0029936; name=CG4617; 
>FBgn0038268 type=gene; loc=3R:10705163..10708348; ID=FBgn0038268; name=CG3631; 
>FBgn0026206 type=gene; loc=X:9008488..9016898; ID=FBgn0026206; name=mei-P26; 
>FBgn0036704 type=gene; loc=3L:complement(17217986..17219262); ID=FBgn0036704; name=CG6497; 
>FBgn0034408 type=gene; loc=2R:14393257..14473773; ID=FBgn0034408; name=sano; 
>FBgn0040354 type=gene; loc=X:complement(2738722..2739789); ID=FBgn0040354; name=CG14418; 
>FBgn0031779 type=gene; loc=2L:complement(6096695..6098964); ID=FBgn0031779; name=CG9175; 
